brand,store,category,item_name_ko,item_name_en,item_desc_ko,price_krw,options_json,source_url,captured_at,note
카페게이트,동교점,NEW&추천,요거망고빙수,,달콤한 망고와 상큼하고 진~한 요거트 베이스가 조화로운 빙수,4900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250513-003127-303075.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,코코망고빙수,,"망고사고 디저트를 빙수로 즐기다! 향긋한 망고, 코코넛 베이스 위에 쫀득한 코코넛 젤리, 달콤한 망고, 그리고 쫄깃한 떡. 홍콩의 달콤한 여름이 느껴지는 빙수.",4900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250513-003154-906687.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,찐수박주스,,국내산 햇수박 100%를 듬뿍 넣어 만든 카페게이트표 썸머 스테디셀러 수박주스,4500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250513-003224-537888.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,라이트 바닐라빈 라떼,,칼로리와 당은 라이트하게! 바닐라빈의 깊은 풍미와 달콤함은 그대로 맛볼 수 있는 바닐라빈 라떼,3500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250403-000421-479002.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,베이글 + 크림치즈 SET,,맛있는 베이글과 크림치즈로 한끼 식사 뚝딱!,3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250403-000520-108757.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,통밀 베이글,,탕종법으로 만들어 쫄깃하고 통밀 98%로 만들어 식이섬유가 가득! 부담은 덜고 맛은 살린 고소한 통밀베이글,2800,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250403-000853-288800.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,올데이라떼,,진한 에스프레소와 묵직한 블렌딩 우유가 조화롭게 어우러져 데일리로 즐길 수 있는 라떼,3200,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F7ad85a77-837f-442d-9073-76fb93782d3a%2F999%2F250219-054941-449295.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,햄치즈에그 샌드위치 세트,,햄치즈에그 샌드위치 + 아메리카노 세트,6400,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250108-012420-183146.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,찐~딸기주스,,딸기를 가득 넣어 만든 자연 그대로의 새콤달콤함을 느낄 수 있는 찐~한 딸기주스,4300,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250103-071332-990774.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,베이컨 블랙페퍼 크림치즈,,"바삭한 베이컨칩과 후추의 깊은 풍미, 특별한 요리를 먹는 듯한 스페셜 크림치즈",1700,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250403-001112-318206.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,무화과 크림치즈,,달콤한 무화과가 가득한 크림치즈,1700,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250403-001124-508538.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,플레인 크림치즈,,"크림치즈의 정석, 진하고 부드러운 플레인 크림 치즈",1700,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250403-001135-138214.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,마카다미아 쿠키,,촉촉한 쿠키에 마카다미아 너츠가 들어가 고소한 풍미를 느낄 수 있는 쿠키,1800,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250403-001154-662996.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,크로크무슈,,"식빵 사이에 햄과 치즈를 샌드하고, 멜팅치즈를 토핑하여 구운 프랑스식 햄치즈토스트",3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F6b2c95e8-6367-48ce-a951-59f65376e496%2F999%2F250429-000227-813419.image&w=256&q=75,2025-10-16,
카페게이트,동교점,NEW&추천,스파이시콘치즈핫도그,,"부드러운 핫도그빵에 두툼한 소시지, 콘치즈까지 매콤한 맛의 중독적인 핫도그",3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F6b2c95e8-6367-48ce-a951-59f65376e496%2F999%2F250429-000242-538256.image&w=256&q=75,2025-10-16,
카페게이트,동교점,시그니처,연남라떼,,마다가스카르산 바닐라빈이 듬뿍 카페게이트 시그니처 바닐라빈 크림라,4300,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb645519d-2ee5-4338-a8c1-cc1d69629ff4%2Fmenu%2F79d61150-5024-4a17-83f4-199eff40115e%2FNone%2F231130-025612-784658.image&w=256&q=75,2025-10-16,
카페게이트,동교점,시그니처,동교라떼,,베르가못 향이 가득한 얼그레이가 듬뿍 카페게이트 시그니처 얼그레이 크림라,4300,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb645519d-2ee5-4338-a8c1-cc1d69629ff4%2Fmenu%2F79d61150-5024-4a17-83f4-199eff40115e%2FNone%2F231130-025622-133565.image&w=256&q=75,2025-10-16,
카페게이트,동교점,시그니처,신촌라떼,,쫀득한 수제 솔티카라멜 크림이 올라간 시그니처 크림,4300,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb645519d-2ee5-4338-a8c1-cc1d69629ff4%2Fmenu%2F79d61150-5024-4a17-83f4-199eff40115e%2FNone%2F231130-025630-731663.image&w=256&q=75,2025-10-16,
카페게이트,동교점,시그니처,플랫화이트,,,3400,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb645519d-2ee5-4338-a8c1-cc1d69629ff4%2Fmenu%2F79d61150-5024-4a17-83f4-199eff40115e%2FNone%2F231126-051358-540793.image&w=256&q=75,2025-10-16,
카페게이트,동교점,한정 세트메뉴,SET BLTE 샌드위치 + 아메리카노,,"* 카페라떼, 아이스티 변경가능 (추가금액)",7900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb645519d-2ee5-4338-a8c1-cc1d69629ff4%2Fmenu%2F991f0ac6-2a2e-4640-b883-3e9247a4b80e%2FNone%2F240429-063839-354580.image&w=256&q=75,2025-10-16,
카페게이트,동교점,한정 세트메뉴,SET 불고기 더블치즈 샌드위치 + 아메리카노,,"* 카페라떼, 아이스티 변경가능 (추가금액)",7900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb645519d-2ee5-4338-a8c1-cc1d69629ff4%2Fmenu%2F991f0ac6-2a2e-4640-b883-3e9247a4b80e%2FNone%2F240429-063832-426711.image&w=256&q=75,2025-10-16,
카페게이트,동교점,한정 세트메뉴,SET 시금치 토마토 불고기 샌드위치 + 아메리카노,,"* 카페라떼, 아이스티 변경가능 (추가금액)",8400,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb645519d-2ee5-4338-a8c1-cc1d69629ff4%2Fmenu%2F991f0ac6-2a2e-4640-b883-3e9247a4b80e%2FNone%2F240429-063820-791286.image&w=256&q=75,2025-10-16,
카페게이트,동교점,한정 세트메뉴,SET 에그마요 샌드위치 + 아메리카노,,"* 카페라떼, 아이스티 변경가능 (추가금액)",7400,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb645519d-2ee5-4338-a8c1-cc1d69629ff4%2Fmenu%2F991f0ac6-2a2e-4640-b883-3e9247a4b80e%2F999%2F240429-063736-112205.image&w=256&q=75,2025-10-16,
카페게이트,동교점,한정 세트메뉴,SET 햄치즈 샌드위치 + 아메리카노,,"* 카페라떼, 아이스티 변경가능 (추가금액)",5400,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb645519d-2ee5-4338-a8c1-cc1d69629ff4%2Fmenu%2F991f0ac6-2a2e-4640-b883-3e9247a4b80e%2FNone%2F240429-063847-454599.image&w=256&q=75,2025-10-16,
카페게이트,동교점,프라페&스무디,팥빙수,,"진~한 우유얼음 위에 고소한 콩고물, 쫀득한 떡, 달콤한 통단팥이 가득 오리지널 빙수",4400,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250513-003042-222254.image&w=256&q=75,2025-10-16,
카페게이트,동교점,프라페&스무디,요거망고빙수,,달콤한 망고와 상큼하고 진~한 요거트 베이스가 조화로운 빙수,4900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250513-003127-303075.image&w=256&q=75,2025-10-16,
카페게이트,동교점,프라페&스무디,팥빙수,,"진~한 우유얼음 위에 고소한 콩고물, 쫀득한 떡, 달콤한 통단팥이 가득 오리지널 빙수",4400,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F18d3e705-c8cf-47b8-833f-8ae296415334%2Fmenu%2Fbbbbbcf8-f3e3-4852-b210-161cbaaeb322%2F999%2F250508-232125-748125.image&w=256&q=75,2025-10-16,
카페게이트,동교점,프라페&스무디,코코망고빙수,,"망고사고 디저트를 빙수로 즐기다! 향긋한 망고, 코코넛 베이스 위에 쫀득한 코코넛 젤리, 달콤한 망고, 그리고 쫄깃한 떡. 홍콩의 달콤한 여름이 느껴지는 빙수.",4900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250513-003154-906687.image&w=256&q=75,2025-10-16,
카페게이트,동교점,프라페&스무디,샤인머스캣 스무디,,ONLY ICE 새콤달콤한 샤인머스켓이 듬뿍 들어간 과일 스무디,4300,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F467d8abc-ac63-424e-8c1e-50bd7a4fef4c%2F999%2F240423-004546-823354.image&w=256&q=75,2025-10-16,
카페게이트,동교점,프라페&스무디,애플망고 스무디,,ONLY ICE,3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F684f4086-f796-401a-939b-31b81d981d76%2F0%2F230310-000705.image&w=256&q=75,2025-10-16,
카페게이트,동교점,프라페&스무디,블루베리 요거트스무디,,ONLY ICE 요거트의 상큼함과 블루베리의 달콤한 맛을 느낄 수 있는 요거트 스무디,3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F467d8abc-ac63-424e-8c1e-50bd7a4fef4c%2F2%2F230310-000954.image&w=256&q=75,2025-10-16,
카페게이트,동교점,프라페&스무디,딸기 요거트스무디,,ONLY ICE 요거트의 상큼함과 딸기의 달콤함을 느낄 수 있는 요거트 스무디,3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F467d8abc-ac63-424e-8c1e-50bd7a4fef4c%2F1%2F230310-000725.image&w=256&q=75,2025-10-16,
카페게이트,동교점,프라페&스무디,플레인 요거트스무디,,ONLY ICE 상큼한 요거트를 시원하게 마실 수 있는 플레인 요거트 스무디,3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F467d8abc-ac63-424e-8c1e-50bd7a4fef4c%2F0%2F230310-000719.image&w=256&q=75,2025-10-16,
카페게이트,동교점,프라페&스무디,리얼초코 프라페,,ONLY ICE 리얼초코베이스가 들어간 달콤 시원한 초코프라페,3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2Ffaa44733-a652-46a7-9871-395eb52073d5%2F0%2F230310-000607.image&w=256&q=75,2025-10-16,
카페게이트,동교점,프라페&스무디,제주녹차프라페,,ONLY ICE,4300,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb645519d-2ee5-4338-a8c1-cc1d69629ff4%2Fmenu%2Fcfd85ff5-f13d-46dc-abdd-02143562eea0%2FNone%2F230908-052531.image&w=256&q=75,2025-10-16,
카페게이트,동교점,프라페&스무디,제주말차프라페,,식약처 당류 저감 지원 사업으로 당류는 낮추고 달콤함은 그대로! 제주산 말차의 진한 풍미를 담은 부드럽고 달콤한 말차프라페,3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250924-235556-717909.image&w=256&q=75,2025-10-16,
카페게이트,동교점,프라페&스무디,말차클라우디스무디(14온즈),,깔끔한 말차 스무디에 달콤한 크림을 얹어 진~하고 부드럽게 즐기는 스무디,3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250924-235654-284461.image&w=256&q=75,2025-10-16,
카페게이트,동교점,프라페&스무디,쿠키프라페,,ONLY ICE 쿠키앤크림 프라페에 바삭하게 씹히는 쿠키 크런치가 들어간 프라페,4000,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2Ffaa44733-a652-46a7-9871-395eb52073d5%2F5%2F230310-000643.image&w=256&q=75,2025-10-16,
카페게이트,동교점,프라페&스무디,딸기밀크쉐이크,,ONLY ICE 달콤한 밀크쉐이크와 상큼한 딸기가 어우러진 프라페,4300,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2Ffaa44733-a652-46a7-9871-395eb52073d5%2F8%2F230310-003203.image&w=256&q=75,2025-10-16,
카페게이트,동교점,에이드&과일주스,찐수박주스,,국내산 햇수박 100%를 듬뿍 넣어 만든 카페게이트표 썸머 스테디셀러 수박주스,4500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250513-003224-537888.image&w=256&q=75,2025-10-16,
카페게이트,동교점,에이드&과일주스,ABC주스,,"국내산 사과,비트,당근을 그대로 넣어 ABC를 자극없이 건강하게 마시는 과채주스",3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250611-225007-840386.image&w=256&q=75,2025-10-16,
카페게이트,동교점,에이드&과일주스,찐수박주스,,국내산 햇수박 100%를 듬뿍 넣어 만든 카페게이트표 썸머 스테디셀러 수박주스,4500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2F18d3e705-c8cf-47b8-833f-8ae296415334%2Fmenu%2Fbbbbbcf8-f3e3-4852-b210-161cbaaeb322%2F999%2F250508-232313-830051.image&w=256&q=75,2025-10-16,
카페게이트,동교점,에이드&과일주스,사당주스,,국내산 사과와 당근을 그대로 넣어 사과와 당근을 자극없이 건강하게 마시는 과채주스,3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250611-225023-880940.image&w=256&q=75,2025-10-16,
카페게이트,동교점,에이드&과일주스,적포도주스,,국내산 포도를 그대로 넣어 포도 본연의 깊은 맛을 자극없이 건강하게 마시는 과채주스,3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250611-225048-074494.image&w=256&q=75,2025-10-16,
카페게이트,동교점,에이드&과일주스,찐~딸기주스,,딸기를 가득 넣어 만든 자연 그대로의 새콤달콤함을 느낄 수 있는 찐~한 딸기주스,4300,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250103-071332-990774.image&w=256&q=75,2025-10-16,
카페게이트,동교점,에이드&과일주스,토마토 주스,,,4900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F5d83372d-05f8-414d-8c8b-44e42dcabce5%2F999%2F240229-001737-879315.image&w=256&q=75,2025-10-16,
카페게이트,동교점,에이드&과일주스,진짜 딸바주스,,상큼한 딸기와 달달구리 바나나가 통으로 들어간 생과일 주스,4900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2Fcfd7e222-c948-48e8-93d2-6f07405529d9%2F999%2F240812-234722-016627.image&w=256&q=75,2025-10-16,
카페게이트,동교점,에이드&과일주스,레몬에이드,,ONLY ICE 레몬의 싱그러움과 탄산의 청량함이 느껴지는 에이드,3800,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2Fcfd7e222-c948-48e8-93d2-6f07405529d9%2F1%2F230310-001215.image&w=256&q=75,2025-10-16,
카페게이트,동교점,에이드&과일주스,레몬딸기에이드,,ONLY ICE 레몬의 싱그러움과 딸기의 상큼함이 느껴지는 에이드,3800,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2Fcfd7e222-c948-48e8-93d2-6f07405529d9%2F2%2F230310-001226.image&w=256&q=75,2025-10-16,
카페게이트,동교점,에이드&과일주스,자몽에이드,,ONLY ICE 자몽의 달콤하고 쌉싸름한 맛이 청량한 탄산과 만나 어우러지는 에이드,3800,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2Fcfd7e222-c948-48e8-93d2-6f07405529d9%2F3%2F240422-225759-083440.image&w=256&q=75,2025-10-16,
카페게이트,동교점,에이드&과일주스,샤인코코에이드,,"ONLY ICE 샤인머스켓, 그리고 나타드가 어우러져 달콤함과 식감을 동시에 느낄수 있는 에이드",3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2Fcfd7e222-c948-48e8-93d2-6f07405529d9%2F999%2F240730-002028-048064.image&w=256&q=75,2025-10-16,
카페게이트,동교점,티,쌍화차,,6가지 이상의 한약재로 만들어 더 맛있고 건강하게! 대추와 견과류를 곁들여 더 고소한 쌍화차,3600,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F3013444e-8ee7-4226-b6cf-fad8f486b778%2F999%2F241211-231433-911040.image&w=256&q=75,2025-10-16,
카페게이트,동교점,티,레몬진저티,,상큼한 레몬과 따뜻한 생강이 만나 향긋함이 가득한 리프레쉬 티,3600,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F3013444e-8ee7-4226-b6cf-fad8f486b778%2F999%2F241211-231821-560750.image&w=256&q=75,2025-10-16,
카페게이트,동교점,티,자몽티,,자몽의 쌉싸름하고 달콤함을 느낄 수 있는 과일티,3500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F8c9e25e0-2ffb-4421-87ba-93bded6959bf%2F0%2F240422-225815-812047.image&w=256&q=75,2025-10-16,
카페게이트,동교점,티,제주청귤티,,제주의 특산물 청귤이 듬뿍 들어간 과일,3900,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb645519d-2ee5-4338-a8c1-cc1d69629ff4%2Fmenu%2F0a4fbacd-b8aa-46e5-8065-badd4eaa743d%2F999%2F231126-054816-743065.image&w=256&q=75,2025-10-16,
카페게이트,동교점,티,허니자몽블랙티,,"꿀과 자몽, 홍차가 어우러져 다양한 맛을 느낄 수 있는 과일티",3700,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F8c9e25e0-2ffb-4421-87ba-93bded6959bf%2F3%2F230310-001138.image&w=256&q=75,2025-10-16,
카페게이트,동교점,티,유자레몬티,,유자의 쌉싸름함과 레몬의 신맛이 자연스럽게 어우러지는 과일티,3500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F8c9e25e0-2ffb-4421-87ba-93bded6959bf%2F1%2F230310-001125.image&w=256&q=75,2025-10-16,
카페게이트,동교점,티,복숭아아이스티,,ONLY ICE 진한 복숭아 맛을 느낄수 있는 아이스티,3000,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F3013444e-8ee7-4226-b6cf-fad8f486b778%2F0%2F230310-001019.image&w=256&q=75,2025-10-16,
카페게이트,동교점,티,(ICE)제로 복숭아 아이스티,,,3000,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F2dcdd055-b2e2-470e-a9bd-1380bbe0e139%2F999%2F250122-225405-221914.image&w=256&q=75,2025-10-16,
카페게이트,동교점,티,자이언트 복숭아아이스티,,ONLY ICE,4000,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F3013444e-8ee7-4226-b6cf-fad8f486b778%2F1%2F230310-001024.image&w=256&q=75,2025-10-16,
카페게이트,동교점,티,아샷추,,ONLY ICE,3500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F3013444e-8ee7-4226-b6cf-fad8f486b778%2F999%2F240206-231227-146037.image&w=256&q=75,2025-10-16,
카페게이트,동교점,티,아망추,,,4000,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F3013444e-8ee7-4226-b6cf-fad8f486b778%2F11%2F240729-225843-480012.image&w=256&q=75,2025-10-16,
카페게이트,동교점,티,잉글리쉬블랙퍼스트,,각 고유의 향미를 은은하게 느낄 수 있는 티 음료,2500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F3013444e-8ee7-4226-b6cf-fad8f486b778%2F2%2F230310-001032.image&w=256&q=75,2025-10-16,
카페게이트,동교점,티,캐모마일,,각 고유의 향미를 은은하게 느낄 수 있는 티 음료,2500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F3013444e-8ee7-4226-b6cf-fad8f486b778%2F3%2F230310-001044.image&w=256&q=75,2025-10-16,
카페게이트,동교점,티,얼그레이,,각 고유의 향미를 은은하게 느낄 수 있는 티 음료,2500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F3013444e-8ee7-4226-b6cf-fad8f486b778%2F4%2F230310-001051.image&w=256&q=75,2025-10-16,
카페게이트,동교점,티,히비스커스,,각 고유의 향미를 은은하게 느낄 수 있는 티 음료,2500,,/_next/image?url=https%3A%2F%2Fpassorder-static.passorder.site%2Fstore%2Fb8083f58-e572-41cd-8d30-fe1c89db3c70%2Fmenu%2F3013444e-8ee7-4226-b6cf-fad8f486b778%2F5%2F230310-001105.image&w=256&q=75,2025-10-16,
